code,date,open,close,high,low,volume,money,time_interval,SMA_5,SMA_15,upperband,lowerband,SMA5_volume,ATR_5,ATR_15,MACD
000001.XSHE,2020-06-29,1560.34,1545.85,1565.17,1534.98,859882.4465504416,1330678223.0,5.0,1537.154,1573.2233333333331,1663.4044452824426,1483.0422213842237,1061707.5683078517,26.327999999999975,27.93866666666669,18.661721198315718
000001.XSHE,2020-06-30,1549.47,1545.85,1554.3,1536.19,776634.628198079,1199181549.0,1.0,1537.154,1566.8626666666667,1649.6319768750866,1484.0933564582467,962083.1028034365,24.635999999999967,27.696666666666683,15.527736150536157
000001.XSHE,2020-07-01,1544.64,1584.5,1588.12,1538.6,1405475.3423792997,2202800782.0,1.0,1548.748,1562.8373333333334,1634.4692836933334,1491.2053829733334,1024733.123753208,30.19199999999996,28.904666666666678,5.000505866392359
000001.XSHE,2020-07-02,1579.66,1621.93,1629.18,1567.59,2145002.673358283,3433511031.0,1.0,1568.7959999999998,1560.9046666666666,1623.3233822055201,1498.485951127813,1289650.8872953965,38.403999999999996,31.40066666666668,-9.146649543791227
000001.XSHE,2020-07-03,1638.84,1720.96,1729.42,1638.84,3120283.490028824,5280917917.0,1.0,1603.818,1567.0233333333333,1665.6292640928423,1468.4174025738243,1661455.7161029857,53.38000000000002,36.070666666666675,-37.64929646874043
000001.XSHE,2020-07-06,1763.23,1893.66,1893.66,1763.23,3901215.398751624,7168653262.0,3.0,1673.3799999999999,1587.9566666666665,1783.6165125605937,1392.2968207727392,2269722.3065432226,81.88200000000002,43.63866666666668,-88.68628648876324
000001.XSHE,2020-07-07,1968.54,1869.51,2007.19,1817.58,3282640.852415874,6267919599.0,1.0,1738.1119999999999,1608.0046666666667,1851.118865213843,1364.8904681194904,2770923.551386781,116.18200000000006,54.66933333333335,-109.73135206341112
000001.XSHE,2020-07-08,1839.32,1903.33,1932.31,1839.32,2178807.8073691903,4095447680.0,1.0,1801.878,1631.676,1915.5816404411228,1347.770359558877,2925590.0443847594,124.87600000000006,59.33933333333334,-124.48133397931383
000001.XSHE,2020-07-09,1891.25,1875.55,1891.25,1848.98,1858082.0495321376,3469517253.0,1.0,1852.602,1652.9313333333332,1959.6129888345245,1346.249677832142,2868205.9196195304,123.42800000000003,61.67400000000001,-122.11126784778594
000001.XSHE,2020-07-10,1853.81,1794.63,1869.51,1782.56,1787522.294846291,3254272273.0,1.0,1867.336,1669.114,1978.550683096419,1359.677316903581,2601653.6805830235,120.52800000000002,66.74600000000001,-98.78242644407032
000001.XSHE,2020-07-13,1775.31,1798.26,1821.2,1752.36,1604010.6892218038,2871414779.0,3.0,1848.256,1686.263333333333,1993.782361749617,1378.7443049170492,2142212.7386770593,99.75600000000004,69.32200000000002,-81.81425119006644
000001.XSHE,2020-07-14,1799.46,1772.9,1832.07,1758.4,1617602.8540808847,2891773719.0,1.0,1828.934,1701.4,2001.5623668235964,1401.2376331764037,1809205.1390100617,76.56799999999998,72.462,-63.223888492311744
000001.XSHE,2020-07-15,1784.97,1723.38,1793.43,1719.76,1691293.6682565652,2947173093.0,1.0,1792.944,1714.5233333333335,1998.7070455102762,1430.3396211563909,1711702.311187537,72.704,75.924,-39.42851489810823
000001.XSHE,2020-07-16,1727.0,1708.89,1754.78,1705.26,1598820.2488164827,2771496310.0,1.0,1759.6120000000003,1727.0033333333333,1990.5896552922136,1463.417011374453,1659849.9510444058,71.73800000000001,77.85666666666667,-20.88627551406853
000001.XSHE,2020-07-17,1711.3,1707.68,1720.96,1684.73,1069267.117961211,1821043885.0,1.0,1742.2220000000002,1737.7920000000001,1982.1471589914067,1493.4368410085935,1516198.91566739,60.38600000000001,78.09800000000001,-8.947624393625802
000001.XSHE,2020-07-20,1718.55,1778.93,1783.76,1702.85,1639187.2693135762,2872758010.0,3.0,1738.3560000000002,1753.3306666666665,1973.8572470492584,1532.8040862840746,1523234.2316857441,62.8,81.47933333333336,-16.45434355696625
000001.XSHE,2020-07-21,1772.9,1749.95,1772.9,1740.29,1037407.6562187492,1815570242.0,1.0,1733.766,1766.9373333333335,1955.4639403932542,1578.4107262734128,1407195.192113317,55.794000000000054,82.84800000000003,-14.110165420707972
000001.XSHE,2020-07-22,1749.95,1740.29,1768.06,1724.59,1087154.343241644,1895447189.0,1.0,1737.148,1777.3233333333333,1937.8640716730733,1616.7825949935932,1286367.327110333,49.75400000000004,82.4446666666667,-10.142304615361127
000001.XSHE,2020-07-23,1719.76,1691.98,1725.8,1669.03,1678836.8195841557,2838535112.0,1.0,1733.766,1781.9933333333333,1926.429095953994,1637.5575707126727,1302370.6412638675,54.10200000000005,83.08933333333336,2.6594602133977787
000001.XSHE,2020-07-24,1687.15,1630.39,1688.36,1621.93,1516013.5918399892,2504647058.0,1.0,1718.3080000000002,1775.9553333333336,1937.8437910294901,1614.066875637177,1391719.9360396233,60.86600000000003,80.59333333333335,22.847595521282074
000001.XSHE,2020-07-27,1650.92,1598.99,1652.13,1583.29,1557223.354742681,2497551435.0,3.0,1682.3200000000002,1756.3106666666667,1928.1920221695996,1584.429311163734,1375327.1531254442,58.45200000000004,73.66933333333336,40.21369130416133
000001.XSHE,2020-07-28,1611.06,1611.06,1620.73,1592.95,1007710.4527453972,1618089499.0,1.0,1654.5420000000001,1739.0806666666665,1914.116805705224,1564.044527628109,1369387.7124307738,56.280000000000015,62.880666666666684,46.15376003983397
000001.XSHE,2020-07-29,1612.27,1635.22,1646.09,1597.78,1258246.575995891,2043847427.0,1.0,1633.528,1721.2066666666667,1878.1859840789905,1564.227349254343,1403606.1589816231,57.248000000000005,59.902000000000015,42.66239346731663
000001.XSHE,2020-07-30,1630.39,1614.69,1631.6,1614.69,798270.2041878009,1294444880.0,1.0,1618.0700000000002,1703.816,1844.463662882418,1563.168337117582,1227492.8359023524,47.102,57.64733333333335,43.12524657221002
000001.XSHE,2020-07-31,1603.82,1611.06,1634.01,1600.2,965331.2403014164,1559068211.0,1.0,1614.2040000000002,1691.5780000000002,1830.2926516517182,1552.8633483482822,1117356.3655946376,39.854,53.70200000000001,42.354608942888945
000001.XSHE,2020-08-03,1626.76,1641.26,1643.67,1624.35,1196567.6791002036,1954607201.0,3.0,1622.658,1681.1113333333335,1808.5629783637235,1553.6596883029436,1045225.2304661421,32.60799999999999,51.286666666666676,33.84862828649807
000001.XSHE,2020-08-04,1649.71,1695.6,1708.89,1627.97,2025069.617834395,3388509960.0,1.0,1639.566,1675.9579999999999,1793.358579020232,1558.5574209797678,1248697.0634839416,43.23600000000001,51.770000000000024,16.155613391665838
000001.XSHE,2020-08-05,1669.03,1661.79,1671.45,1644.88,1192524.2250825912,1980352883.0,1.0,1644.8799999999999,1671.8519999999999,1786.4184291891074,1557.2855708108923,1235552.5933012818,43.71799999999998,50.24000000000001,12.205287478360788
000001.XSHE,2020-08-06,1669.03,1678.7,1685.94,1648.5,1119910.091141955,1868047270.0,1.0,1657.682,1669.8393333333333,1782.6646758428105,1557.0139908238561,1299880.5706921124,47.1,49.43466666666668,5.869460384001286
000001.XSHE,2020-08-07,1666.62,1654.54,1677.49,1644.88,818651.4680817628,1356305734.0,1.0,1666.378,1666.2966666666666,1777.353085961845,1555.2402473714883,1270544.6162481818,47.102,49.27400000000001,6.962333729624561
000001.XSHE,2020-08-10,1650.92,1684.73,1693.19,1646.09,1314671.5556795448,2208568222.0,3.0,1675.0720000000001,1660.0166666666667,1752.9518098477847,1567.0815234855486,1294165.3915640502,50.0,47.02000000000001,1.0201626091704838
000001.XSHE,2020-08-11,1687.15,1706.47,1768.06,1687.15,2155603.550604464,3748036767.0,1.0,1677.2459999999999,1657.118,1740.2240710177036,1574.0119289822962,1320272.1781180638,50.48199999999997,49.99933333333333,-7.017777319809738
000001.XSHE,2020-08-12,1716.13,1736.66,1749.95,1710.1,1322203.0184376913,2287731046.0,1.0,1692.22,1656.8760000000002,1738.9589482205108,1574.7930517794896,1346207.936789084,49.03400000000001,50.0,-17.703751556722864
000001.XSHE,2020-08-13,1739.08,1712.51,1741.5,1707.68,693272.5052700422,1190139692.0,1.0,1698.982,1658.2446666666665,1743.4610111306786,1573.0283222026544,1260880.4196147013,48.30999999999999,47.504,-18.168330213391982
000001.XSHE,2020-08-14,1702.85,1747.53,1752.36,1698.02,913491.3575160368,1578543564.0,1.0,1717.5800000000004,1666.0539999999999,1761.2194075206492,1570.8885924793506,1279848.3975015562,52.41399999999999,46.45666666666666,-24.97815400422428
000001.XSHE,2020-08-17,1763.23,1834.49,1853.81,1759.61,2706003.3311710623,4923669060.0,3.0,1747.532,1681.7540000000001,1803.4953508338776,1560.0126491661226,1558114.7525998596,64.24999999999996,48.95266666666665,-46.02646146536722
000001.XSHE,2020-08-18,1835.7,1829.66,1846.56,1803.09,1118048.4051681736,2033477659.0,1.0,1772.17,1696.3273333333334,1833.1965725919722,1559.4580940746946,1350603.7235126016,56.27799999999998,49.99866666666665,-55.38062158997673
000001.XSHE,2020-08-19,1824.83,1823.62,1852.6,1807.92,1176559.1241596383,2154215043.0,1.0,1789.562,1708.8873333333331,1855.9239401390978,1561.8507265275684,1321474.944656991,56.51799999999994,49.756666666666646,-57.27135576308319
000001.XSHE,2020-08-20,1812.75,1762.03,1827.24,1754.78,1104416.0428596565,1962604964.0,1.0,1799.466,1718.71,1858.27351017164,1579.14648982836,1403703.6521749138,64.24599999999995,53.21866666666665,-43.15672754060006
000001.XSHE,2020-08-21,1776.52,1745.12,1776.52,1730.63,1022207.9971577886,1787278559.0,1.0,1798.984,1727.6473333333333,1854.232971757442,1601.0616949092246,1425446.980103264,62.55599999999995,54.02399999999998,-29.602080763293543
000001.XSHE,2020-08-24,1751.16,1746.33,1776.52,1740.29,761325.0073010257,1338031941.0,3.0,1781.352,1734.6519999999998,1852.0451414886434,1617.2588585113563,1036511.3153292568,48.54599999999996,54.2653333333333,-20.71386677806072
000001.XSHE,2020-08-25,1758.4,1763.23,1774.1,1746.33,619629.9518497302,1090756811.0,1.0,1768.066,1739.1606666666667,1855.3141932638118,1623.0071400695215,936827.6246655682,45.40599999999995,50.721999999999966,-18.18683083758924
000001.XSHE,2020-08-26,1763.23,1735.46,1763.23,1724.59,607864.5961301326,1057274144.0,1.0,1750.434,1744.0720000000001,1852.1545121839858,1635.9894878160144,823088.719059667,44.198,49.91666666666665,-10.169525254081464
000001.XSHE,2020-08-27,1739.08,1746.33,1746.33,1708.89,518892.5289034719,895618597.0,1.0,1747.2939999999999,1748.5806666666665,1850.4392269960883,1646.7221063372447,705984.0162684302,37.19399999999996,49.916666666666636,-7.3336167781149015
000001.XSHE,2020-08-28,1722.17,1827.24,1833.28,1722.17,1995871.7590464307,3599035631.0,1.0,1763.718,1760.094,1855.2155360323025,1664.9724639676976,900716.7686461586,50.237999999999964,55.0693333333333,-22.23001946804652
000001.XSHE,2020-08-31,1847.77,1821.2,1892.46,1811.54,1488073.566878981,2760350258.0,3.0,1778.6919999999998,1769.192,1859.399664926161,1678.984335073839,1046066.4805617497,59.17599999999997,57.32399999999996,-28.735003559337883
000001.XSHE,2020-09-01,1806.71,1828.45,1838.11,1797.05,673715.716590555,1228342702.0,1.0,1791.736,1777.3239999999998,1865.2631019155665,1689.3848980844332,1056883.6335099149,61.83399999999997,54.505999999999965,-32.84270246428537
000001.XSHE,2020-09-02,1812.75,1850.19,1875.55,1812.75,1390568.6918640789,2575966567.0,1.0,1814.682,1784.8926666666666,1877.2632279840989,1692.5221053492344,1213424.4526567038,66.66599999999994,55.79399999999996,-38.39958088949311
000001.XSHE,2020-09-03,1850.19,1799.46,1850.19,1792.22,1059741.861447323,1919266685.0,1.0,1825.3080000000002,1790.6893333333333,1874.0680882384422,1707.3105784282243,1321594.3191654743,70.77199999999998,57.40399999999997,-29.472360767135342
000001.XSHE,2020-09-04,1778.93,1806.71,1818.79,1763.23,753412.795634053,1353550736.0,1.0,1821.202,1794.6346666666666,1874.7996885605112,1714.469644772822,1073102.5264829986,59.66199999999999,57.4853333333333,-24.547217330462672
000001.XSHE,2020-09-07,1797.05,1804.3,1840.53,1792.22,854001.9641966412,1551971338.0,3.0,1817.8220000000001,1792.6219999999998,1869.964866029885,1715.2791339701148,946288.2059465306,53.139999999999965,53.62066666666663,-20.149332936967767
000001.XSHE,2020-09-08,1811.54,1863.47,1863.47,1811.54,1165530.6653715917,2154220735.0,1.0,1824.8260000000002,1794.876,1878.5558903304538,1711.196109669546,1044651.1957027379,56.761999999999986,54.6673333333333,-29.07142816838882
000001.XSHE,2020-09-09,1842.94,1836.9,1879.17,1827.24,839263.4394904457,1554005536.0,1.0,1822.1680000000001,1795.7613333333334,1881.0108427133077,1710.511823953359,934390.1452280113,54.58800000000001,55.15066666666665,-27.52925754636817
000001.XSHE,2020-09-10,1850.19,1852.6,1869.51,1835.7,792495.7324840766,1469402729.0,1.0,1832.7959999999998,1801.7993333333332,1889.6012947389268,1713.9973719277396,880940.919435362,49.75599999999999,52.57399999999998,-28.753438952424176
000001.XSHE,2020-09-11,1833.28,1812.75,1845.36,1791.01,790128.3872569301,1431843986.0,1.0,1834.0040000000001,1806.308,1888.3960966488523,1724.2199033511477,888284.0377599376,50.96199999999999,53.62066666666665,-19.967401482939295
000001.XSHE,2020-09-14,1812.75,1847.77,1847.77,1801.88,563264.9247471276,1027508063.0,3.0,1842.6979999999999,1813.0706666666667,1890.567812592627,1735.5735207407065,830136.6298700348,50.47799999999997,54.264666666666635,-21.306071230617363
000001.XSHE,2020-09-15,1835.7,1853.81,1868.3,1829.66,544122.1888974598,1007999007.0,1.0,1840.766,1819.1093333333336,1894.0358601891123,1744.1828064775548,705854.9345752082,46.371999999999936,54.9893333333333,-22.45754228215378
000001.XSHE,2020-09-16,1850.19,1864.68,1876.76,1836.9,598177.8664435721,1114667794.0,1.0,1846.3220000000001,1827.724,1890.0943981068203,1765.3536018931795,657637.8199658336,43.9579999999999,55.07066666666662,-24.458086133793586
000001.XSHE,2020-09-17,1876.76,1880.38,1898.5,1867.1,818269.1705931779,1543414449.0,1.0,1851.878,1836.6606666666667,1886.1291094021133,1787.19222393122,662792.5075876539,43.9599999999999,54.82933333333329,-27.87681645834232
000001.XSHE,2020-09-18,1886.42,1940.76,1943.18,1874.34,1137035.5510212493,2186759026.0,1.0,1877.48,1844.2286666666666,1916.8406428007652,1771.616690532568,732173.9403405177,45.40999999999995,52.011333333333305,-41.28870846189807
000001.XSHE,2020-09-21,1932.31,1915.4,1938.35,1898.5,742045.7961783439,1418370924.0,3.0,1891.0059999999999,1850.5086666666664,1930.5036843210655,1770.5136490122673,767930.114626761,44.68399999999997,49.43399999999997,-42.10861594472658
000001.XSHE,2020-09-22,1892.46,1880.38,1909.36,1858.64,718526.2127867771,1354536234.0,1.0,1896.3200000000002,1853.9706666666668,1934.368143694151,1773.5731896391826,802810.9194046245,48.30799999999999,50.480666666666636,-33.536536312012686
000001.XSHE,2020-09-23,1882.8,1887.63,1910.57,1873.13,496151.0465504362,939763235.0,1.0,1900.9099999999999,1856.4666666666667,1938.6656363045386,1774.2676970287948,782405.5554259972,47.82399999999998,48.789999999999964,-28.649217513262556
000001.XSHE,2020-09-24,1882.8,1826.03,1884.0,1826.03,878541.1981183222,1623376128.0,1.0,1890.0400000000002,1858.238,1936.2085318694442,1780.267468130556,794459.9609310261,53.38000000000002,49.03199999999997,-11.771230817605328
000001.XSHE,2020-09-25,1835.7,1834.49,1848.98,1826.03,508477.3610104172,933035018.0,1.0,1868.786,1860.0900000000001,1934.0307052016572,1786.1492947983431,668748.3229288596,44.202,46.857999999999976,-3.1977706277386915
000001.XSHE,2020-09-28,1834.49,1848.98,1856.23,1809.13,507342.7862929831,932800691.0,3.0,1855.502,1863.0686666666668,1930.7087198333008,1795.4286135000327,621807.7209517875,45.16999999999998,46.77733333333331,-1.0820950741606339
000001.XSHE,2020-09-29,1858.64,1787.39,1859.85,1783.76,979038.6429374675,1766848437.0,1.0,1836.904,1857.9966666666667,1936.1071022843546,1779.8862310489787,673910.2069819255,49.035999999999966,47.905333333333296,13.028386293516405
000001.XSHE,2020-09-30,1787.39,1832.07,1844.15,1787.39,1007758.7488469324,1838547540.0,1.0,1825.792,1857.6746666666666,1936.1965616538926,1779.1527716794405,776231.747441225,52.9,48.22733333333329,11.4083176624315
000001.XSHE,2020-10-09,1847.77,1833.28,1875.55,1828.45,745571.9333653344,1376995864.0,9.0,1827.2420000000002,1856.3866666666665,1935.892949137833,1776.8803841955,749637.8944906273,49.99999999999996,49.113333333333294,9.735847725030908
000001.XSHE,2020-10-12,1838.11,1920.23,1937.14,1838.11,1317677.2157501965,2509002809.0,3.0,1844.39,1863.5520000000001,1945.5381553469583,1781.565844653042,911477.8654385831,66.18199999999997,51.931333333333306,-9.7600033936626
000001.XSHE,2020-10-13,1920.23,1939.56,1945.6,1905.74,752521.2429623212,1453986296.0,1.0,1862.506,1869.6713333333332,1959.8972478453406,1779.4454188213258,960513.5567724507,64.73399999999997,51.529333333333305,-24.75299973816459
000001.XSHE,2020-10-14,1937.14,1935.93,1945.6,1909.36,548620.0906024495,1057937781.0,1.0,1892.214,1875.146,1971.0351535055158,1779.256846494484,874429.8463054473,56.76399999999999,51.369333333333316,-31.71128928336725
000001.XSHE,2020-10-15,1956.46,1999.94,2042.21,1950.43,1324896.878906367,2654379488.0,1.0,1925.788,1884.1633333333332,1999.335099384057,1768.9915672826094,937857.4723173343,66.66799999999998,55.79733333333332,-47.7844044645949
000001.XSHE,2020-10-16,1999.94,2065.16,2097.77,1999.94,1735218.2688024184,3589229474.0,1.0,1972.164,1896.4820000000002,2044.7049126687398,1748.2590873312606,1135786.739404751,76.814,60.06466666666665,-68.7568714676197
000001.XSHE,2020-10-19,2089.31,2111.05,2184.72,2089.31,1669386.5763482624,3571335933.0,3.0,2010.328,1907.8346666666666,2092.2571251482354,1723.4122081850978,1206128.611524364,79.95399999999995,63.44599999999998,-87.68635757490028
000001.XSHE,2020-10-20,2111.05,2118.3,2124.33,2084.48,794962.0176556673,1673173270.0,1.0,2046.0760000000002,1921.3613333333335,2135.52723216169,1707.1954345049771,1214616.7664630334,79.95199999999996,63.2853333333333,-96.58537623852635
000001.XSHE,2020-10-21,2130.37,2162.98,2173.85,2092.93,1030525.922569788,2204040303.0,1.0,2091.486,1940.2013333333334,2186.26203384287,1694.140632823797,1310997.9328565008,88.88799999999996,64.89599999999997,-107.06041311570334
000001.XSHE,2020-10-22,2166.6,2120.71,2234.23,2089.31,1565392.8825723457,3342068933.0,1.0,2115.6400000000003,1955.74,2216.5674856244045,1694.9125143755955,1359097.1335896966,96.61599999999999,72.06133333333332,-99.90375074756867
000001.XSHE,2020-10-23,2117.09,2189.55,2264.43,2117.09,1406397.1473590457,3105623868.0,1.0,2140.518,1979.9746666666667,2256.2463064775893,1703.7030268557442,1293332.9093010223,106.51799999999994,77.77733333333329,-105.90804141834178
000001.XSHE,2020-10-26,2198.0,2137.62,2208.87,2107.43,973421.3377494598,2085800551.0,3.0,2145.832,2000.1833333333334,2275.1905935665122,1725.1760731001546,1154139.8615812617,102.89399999999996,83.00999999999996,-94.17895925052835
000001.XSHE,2020-10-27,2173.85,2144.87,2173.85,2117.09,856888.721460974,1839243111.0,1.0,2151.1459999999997,2019.9093333333333,2290.852940272046,1748.9657263946203,1166525.202342323,106.27599999999993,83.65399999999995,-84.9232880171985
000001.XSHE,2020-10-28,2144.87,2129.17,2160.57,2088.1,998453.1657876072,2125604484.0,1.0,2144.384,2042.6946666666668,2285.900408594514,1799.4889247388196,1160110.6509858868,104.58599999999997,83.41266666666664,-72.71484279703918
000001.XSHE,2020-10-29,2118.3,2146.07,2164.19,2095.35,701008.6022357144,1498040899.0,1.0,2149.4559999999997,2063.628,2281.915004940108,1845.3409950598925,987233.7949185607,89.36999999999998,84.21799999999999,-66.08429796873634
000001.XSHE,2020-10-30,2142.45,2143.66,2216.12,2129.17,834482.5088866706,1813064296.0,1.0,2140.278,2084.32,2264.5538122709586,1904.086187729042,872850.8672240855,77.292,86.87466666666664,-58.96088440352878
000001.XSHE,2020-11-02,2131.58,2129.17,2179.89,2092.93,801901.3991367526,1702741388.0,3.0,2138.588,2098.249333333333,2254.883934777372,1941.6147318892945,838546.8795015442,74.396,85.74799999999998,-49.33010630701119
000001.XSHE,2020-11-03,2138.83,2169.02,2214.91,2138.83,793139.0766336869,1727488435.0,1.0,2143.418,2113.5466666666666,2246.8416681090807,1980.2516652242525,825796.9505360868,80.19200000000001,88.80666666666663,-49.95881465458342
000001.XSHE,2020-11-04,2216.12,2212.5,2231.82,2169.02,1033070.8031638416,2275824901.0,1.0,2160.084,2131.9846666666667,2232.4566032934363,2031.5127300398972,832720.4780113336,78.258,90.57733333333331,-57.30227724672659
000001.XSHE,2020-11-05,2218.53,2137.62,2231.82,2118.3,1183634.1959749628,2558562395.0,1.0,2158.3940000000002,2141.1633333333334,2210.1630835054866,2072.16358316118,929245.5967591833,87.19399999999996,91.05999999999997,-43.598368873530035
000001.XSHE,2020-11-06,2138.83,2130.37,2142.45,2079.65,702814.52329877,1486492149.0,1.0,2155.736,2145.510666666667,2200.853440342237,2090.1678929910972,902911.9996416031,82.36399999999995,88.72466666666664,-32.277406952767706
000001.XSHE,2020-11-09,2134.0,2154.53,2173.85,2118.3,787799.1246350711,1688807336.0,3.0,2160.808,2148.4093333333335,2200.474281491157,2096.34438517551,900091.5447412668,76.08199999999988,84.45733333333328,-29.36195387595808
000001.XSHE,2020-11-10,2173.85,2187.13,2231.82,2165.4,845466.4757010327,1854142752.0,1.0,2164.43,2152.998,2205.817195753157,2100.178804246843,910557.024554736,74.39199999999991,86.95333333333329,-33.22952483632116
000001.XSHE,2020-11-11,2198.0,2150.9,2198.0,2127.96,778449.1082802545,1677811446.0,1.0,2152.1099999999997,2152.192666666667,2204.7271965177747,2099.658136815559,859632.6855780187,75.83999999999988,86.22799999999994,-26.553127695019157
000001.XSHE,2020-11-12,2150.9,2132.79,2162.98,2108.63,560787.1192194264,1197284137.0,1.0,2151.1440000000002,2152.998,2203.806170434168,2102.189829565832,735063.2702269113,64.00599999999986,80.18999999999993,-17.77926570863383
000001.XSHE,2020-11-13,2103.8,2074.82,2103.8,2016.85,1067479.791018016,2191491921.0,1.0,2140.034,2145.349333333333,2206.137878056282,2084.5607886103844,807996.3237707604,74.63399999999993,78.09666666666662,0.15670652128346774
000001.XSHE,2020-11-16,2062.74,2097.77,2103.8,2042.21,629177.5895355545,1308190417.0,3.0,2128.682,2142.692666666667,2208.226839417265,2077.1584939160684,776272.0167508571,75.84200000000001,75.43999999999997,5.831577550348811
000001.XSHE,2020-11-17,2098.97,2153.32,2165.4,2094.14,706247.0849664705,1509511523.0,1.0,2121.92,2143.256,2209.015272154547,2077.496727845453,748428.1386039447,74.63600000000005,76.40666666666667,-2.6739800806276435
000001.XSHE,2020-11-18,2147.28,2229.4,2231.82,2144.87,1137211.847133758,2508632583.0,1.0,2137.6200000000003,2149.938,2228.6556201731514,2071.220379826849,820180.6863746454,78.01800000000011,77.372,-23.374139528671094
000001.XSHE,2020-11-19,2245.1,2276.5,2292.2,2211.29,1003353.2484076436,2270476405.0,1.0,2166.362,2158.633333333333,2260.8326751447025,2056.433991521964,908693.9122122887,83.33000000000011,78.17666666666665,-44.28781005966812
000001.XSHE,2020-11-20,2274.09,2277.71,2293.41,2237.86,558024.0206171987,1265262868.0,1.0,2206.94,2167.57,2286.2695737145277,2048.8704262854726,806802.7581321255,71.25200000000004,76.0833333333333,-54.8942091169306
000001.XSHE,2020-11-23,2276.5,2369.5,2369.5,2271.67,965355.3374129564,2252290507.0,3.0,2261.286,2183.592,2339.214398718398,2027.9696012816019,874038.3077076059,78.5,76.80799999999996,-77.9169331871285
000001.XSHE,2020-11-24,2369.5,2338.1,2370.7,2316.36,561850.6992857449,1313496094.0,1.0,2298.242,2194.864,2369.317159951759,2020.410840048241,845159.0305714607,75.1159999999999,74.71466666666662,-81.55865001194661
000001.XSHE,2020-11-25,2352.59,2301.87,2379.16,2300.66,457551.94863306783,1068351913.0,1.0,2312.736,2200.822,2383.754818769264,2017.8891812307359,709227.0508713226,73.42599999999985,75.76133333333328,-72.73679107592625
000001.XSHE,2020-11-26,2300.66,2355.0,2368.29,2300.66,529654.7770700637,1240074317.0,1.0,2328.436,2215.314,2410.799877136973,2019.828122863027,614487.3566038066,70.7699999999999,72.70199999999996,-75.6287570684176
000001.XSHE,2020-11-27,2415.39,2379.16,2415.39,2340.51,624142.4620454275,1479430591.0,1.0,2348.7259999999997,2231.9,2438.4050301705174,2025.3949698294828,627711.0448894524,74.63599999999988,73.50733333333328,-79.19787235285321
000001.XSHE,2020-11-30,2403.31,2383.99,2519.25,2365.87,1309472.137886485,3213680382.0,3.0,2351.624,2247.197333333333,2462.92882735401,2031.4658393126563,696534.4049841582,85.74599999999991,80.02933333333331,-78.9861949207384
000001.XSHE,2020-12-01,2379.16,2421.43,2475.77,2348.97,1046393.5050775786,2516010711.0,1.0,2368.29,2262.8173333333334,2493.331939559972,2032.3027271066949,793442.9661425248,100.23800000000001,83.32999999999998,-83.3716249636409
000001.XSHE,2020-12-02,2406.93,2370.7,2422.63,2358.63,736435.0955414012,1758639100.0,1.0,2382.0559999999996,2277.4706666666666,2505.4254369256428,2049.5158964076904,849219.5955241915,97.33800000000001,82.92733333333332,-71.887224781849
000001.XSHE,2020-12-03,2388.82,2359.83,2398.48,2315.15,591585.4794625035,1393084980.0,1.0,2383.022,2292.6066666666666,2509.260378206125,2075.952955127208,861605.7360026796,100.47799999999998,84.85933333333332,-59.92810697656023
000001.XSHE,2020-12-04,2351.38,2330.85,2351.38,2292.2,738063.4317952676,1707638980.0,1.0,2373.3599999999997,2309.675333333333,2490.1092050136185,2129.2414616530477,884389.9299526475,99.02800000000006,81.63866666666667,-44.417450466118225
000001.XSHE,2020-12-07,2332.06,2283.75,2340.51,2257.18,723532.4120415983,1655173371.0,3.0,2353.312,2322.074,2460.854078603368,2183.293921396632,767201.9847836702,85.01800000000011,83.08800000000001,-23.706340398938664
000001.XSHE,2020-12-08,2284.96,2259.6,2295.83,2239.07,595885.6784386617,1345951622.0,1.0,2320.946,2329.1593333333335,2438.8103963773415,2219.5082702893255,677100.4194558868,71.01000000000003,82.12133333333331,-5.605845343128294
000001.XSHE,2020-12-09,2269.26,2259.6,2300.66,2255.97,560755.9891131175,1277484380.0,1.0,2298.7259999999997,2331.1726666666664,2433.8615425329504,2228.4837908003824,641964.59817023,67.14800000000005,79.30399999999996,5.186353662058082
000001.XSHE,2020-12-10,2262.01,2252.35,2280.13,2228.2,503328.5035629452,1130916212.0,1.0,2277.2299999999996,2329.5626666666662,2436.5907659055156,2222.534567427817,624313.2029903184,60.86800000000012,77.372,12.776121679164135
000001.XSHE,2020-12-11,2259.6,2236.65,2269.26,2200.42,735114.7868463995,1642392262.0,1.0,2258.3900000000003,2326.825333333333,2441.373163360025,2212.2775033066414,623723.4740005449,61.11000000000013,78.25800000000002,19.941981285844577
000001.XSHE,2020-12-14,2246.31,2280.13,2300.66,2236.65,692219.7453653957,1575395975.0,3.0,2257.666,2320.8673333333336,2435.199030342372,2206.535636324295,617460.9406653043,57.246,76.00333333333334,14.232816836164147
000001.XSHE,2020-12-15,2270.47,2263.22,2274.09,2193.17,653194.0182571734,1458268582.0,1.0,2258.3900000000003,2315.875333333333,2433.474566291695,2198.276100374971,628922.6086290067,63.28600000000006,78.17800000000004,13.83235353901091
000001.XSHE,2020-12-16,2270.47,2295.83,2305.49,2243.9,570569.9354917394,1302133767.0,1.0,2265.636,2315.4726666666666,2433.3185254258133,2197.62680790752,630885.397904731,66.66599999999998,77.05066666666669,6.228651884878673
